start,duration,depth,peak,end,td.max.hf,td.min.hf,td.mean.hf
1919-01-18 06:00:00,5,0.12,0.05,1919-01-18 11:00:00,-0.656,-3.356,-2.0555
1919-01-23 17:00:00,7,1.17,0.24,1919-01-24 00:00:00,1.745,-1.457,0.38175
1919-02-04 08:00:00,14,0.14,0.04,1919-02-04 22:00:00,2.146,-2.756,-0.4088
1919-02-13 18:00:00,15,0.82,0.1,1919-02-14 09:00:00,1.946,-2.556,-0.5430625
1919-02-14 20:00:00,14,0.15,0.04,1919-02-15 10:00:00,2.644,-2.156,-0.0421333333333333
1919-02-21 09:00:00,14,0.18,0.03,1919-02-21 23:00:00,1.745,-2.654,-0.3822
1919-02-22 21:00:00,9,0.52,0.2,1919-02-23 06:00:00,2.346,-1.355,0.2044
1919-02-25 16:00:00,11,1.13,0.36,1919-02-26 03:00:00,1.243,-2.854,-0.621666666666667
1919-03-01 03:00:00,5,0.8,0.4,1919-03-01 08:00:00,0.643,-2.356,-0.923166666666667
1919-03-05 15:00:00,11,0.41,0.08,1919-03-06 02:00:00,2.444,-2.356,0.0693333333333334
1919-03-09 01:00:00,14,0.77,0.16,1919-03-09 15:00:00,3.743,-2.454,1.01126666666667
1919-03-14 10:00:00,8,0.3,0.05,1919-03-14 18:00:00,2.546,-1.257,1.02288888888889
1919-03-16 01:00:00,20,0.16,0.02,1919-03-16 21:00:00,2.444,-2.556,0.125904761904762
1919-03-18 04:00:00,6,0.37,0.27,1919-03-18 10:00:00,2.044,-2.254,-0.155142857142857
1919-03-19 18:00:00,8,0.18,0.12,1919-03-20 02:00:00,1.243,-3.255,-1.51088888888889
1919-03-27 12:00:00,14,1.8,0.36,1919-03-28 02:00:00,3.143,-1.457,0.864266666666667
1919-04-05 00:00:00,11,0.32,0.06,1919-04-05 11:00:00,2.644,-3.054,0.144333333333333
1919-04-11 17:00:00,9,1.06,0.2,1919-04-12 02:00:00,2.244,-1.857,0.3642
1919-04-16 06:00:00,16,1.59,0.36,1919-04-16 22:00:00,2.644,-1.457,0.291294117647059
1919-04-24 05:00:00,5,0.13,0.09,1919-04-24 10:00:00,3.143,1.043,2.29433333333333
1919-05-01 08:00:00,14,0.92,0.19,1919-05-01 22:00:00,2.946,-2.654,0.0317333333333334
1919-05-05 17:00:00,2,0.37,0.29,1919-05-05 19:00:00,1.444,0.843,1.144
1919-05-07 06:00:00,7,0.2,0.08,1919-05-07 13:00:00,2.346,-1.257,0.857125
1919-05-09 02:00:00,5,0.19,0.1,1919-05-09 07:00:00,0.246,-2.556,-1.5055
1919-05-09 20:00:00,20,1.12,0.24,1919-05-10 16:00:00,2.844,-1.755,0.868
1919-05-17 00:00:00,4,0.24,0.14,1919-05-17 04:00:00,3.445,1.345,2.605
1919-05-17 13:00:00,4,0.74,0.53,1919-05-17 17:00:00,2.546,1.243,1.8844
1919-05-21 11:00:00,1,0.16,0.16,1919-05-21 12:00:00,-0.456,-1.155,-0.8055
1919-05-22 07:00:00,7,0.24,0.13,1919-05-22 14:00:00,3.245,-1.857,0.544125
1919-05-23 17:00:00,8,0.16,0.09,1919-05-24 01:00:00,2.844,-0.656,1.31077777777778
1919-05-24 19:00:00,2,0.11,0.06,1919-05-24 21:00:00,2.844,1.745,2.411
1919-06-06 11:00:00,4,0.44,0.32,1919-06-06 15:00:00,0.246,-2.454,-1.095
1919-06-11 20:00:00,2,0.39,0.33,1919-06-11 22:00:00,0.643,-2.356,-0.789666666666667
1919-06-20 18:00:00,3,0.43,0.31,1919-06-20 21:00:00,2.244,0.643,1.569
1919-06-26 11:00:00,6,0.47,0.3,1919-06-26 17:00:00,2.746,-0.856,1.24485714285714
1919-06-27 09:00:00,13,0.36,0.11,1919-06-27 22:00:00,2.346,-2.854,-0.447785714285714
1919-07-06 18:00:00,4,0.85,0.7,1919-07-06 22:00:00,2.644,0.745,1.9252
1919-07-10 11:00:00,3,0.33,0.25,1919-07-10 14:00:00,2.044,0.643,1.44425
1919-07-10 20:00:00,2,0.29,0.24,1919-07-10 22:00:00,1.145,-1.257,-0.022
1919-07-13 00:00:00,8,1.79,1.64,1919-07-13 08:00:00,3.045,-2.054,0.800111111111111
1919-07-15 06:00:00,6,0.34,0.23,1919-07-15 12:00:00,0.545,-2.356,-1.05557142857143
1919-07-15 22:00:00,16,0.47,0.26,1919-07-16 14:00:00,3.143,-2.654,0.0916470588235294
1919-07-17 00:00:00,3,0.47,0.3,1919-07-17 03:00:00,1.946,-2.054,0.09525
1919-07-18 04:00:00,24,1.57,0.23,1919-07-19 04:00:00,2.644,-2.854,0.12464
1919-07-19 13:00:00,17,1.09,0.21,1919-07-20 06:00:00,2.644,-2.454,0.172833333333333
1919-07-20 13:00:00,6,0.84,0.75,1919-07-20 19:00:00,3.045,-2.556,0.101714285714286
1919-07-21 08:00:00,7,1.43,0.96,1919-07-21 15:00:00,2.746,-1.755,0.332125
1919-07-22 07:00:00,10,0.38,0.14,1919-07-22 17:00:00,3.245,-1.257,1.06290909090909
1919-07-22 23:00:00,7,0.32,0.15,1919-07-23 06:00:00,3.143,-1.056,0.706625
1919-07-31 21:00:00,7,0.2,0.11,1919-08-01 04:00:00,2.546,-2.556,-0.355
1919-08-05 07:00:00,11,0.12,0.03,1919-08-05 18:00:00,1.745,-2.556,-0.272083333333333
1919-08-13 08:00:00,24,3.92,0.72,1919-08-14 08:00:00,3.645,-3.455,-0.17924
1919-08-17 09:00:00,12,0.57,0.15,1919-08-17 21:00:00,3.845,-2.054,1.09107692307692
1919-08-18 20:00:00,2,0.38,0.37,1919-08-18 22:00:00,3.045,1.345,2.21133333333333
1919-08-19 17:00:00,4,0.47,0.25,1919-08-19 21:00:00,3.543,1.043,2.5644
1919-08-25 09:00:00,2,0.38,0.37,1919-08-25 11:00:00,0.745,-2.556,-0.822333333333333
1919-08-30 05:00:00,3,0.13,0.09,1919-08-30 08:00:00,2.346,-0.256,0.995
1919-09-01 01:00:00,7,0.15,0.06,1919-09-01 08:00:00,1.745,-2.756,0.0320000000000001
1919-09-03 11:00:00,2,0.24,0.17,1919-09-03 13:00:00,-0.955,-2.356,-1.656
1919-09-10 19:00:00,10,0.45,0.17,1919-09-11 05:00:00,3.445,-2.454,0.735454545454545
1919-09-11 18:00:00,6,0.3,0.28,1919-09-12 00:00:00,1.043,-2.556,-0.841428571428571
1919-09-22 22:00:00,7,1.26,0.51,1919-09-23 05:00:00,2.844,-0.554,1.220125
1919-09-23 11:00:00,6,0.35,0.13,1919-09-23 17:00:00,2.146,-0.656,0.931
1919-10-01 11:00:00,24,0.16,0.04,1919-10-02 11:00:00,2.346,-2.654,-0.12332
1919-10-11 15:00:00,4,0.16,0.07,1919-10-11 19:00:00,2.746,-0.554,1.1858
1919-10-12 02:00:00,16,0.89,0.18,1919-10-12 18:00:00,3.143,-2.956,0.385764705882353
1919-10-14 12:00:00,11,0.19,0.07,1919-10-14 23:00:00,3.245,-2.556,0.736083333333333
1919-10-16 20:00:00,9,0.49,0.43,1919-10-17 05:00:00,2.844,-2.356,-0.2255
1919-10-23 08:00:00,19,0.47,0.13,1919-10-24 03:00:00,2.746,-2.956,0.345
1919-10-27 07:00:00,3,0.16,0.15,1919-10-27 10:00:00,-0.656,-2.654,-1.67975
1919-11-01 15:00:00,18,0.66,0.25,1919-11-02 09:00:00,2.444,-2.254,0.497210526315789
1919-11-04 17:00:00,8,0.45,0.38,1919-11-05 01:00:00,4.144,-0.554,2.26722222222222
1919-11-11 11:00:00,7,0.2,0.07,1919-11-11 18:00:00,3.645,-1.955,1.482125
1919-11-12 20:00:00,15,0.6,0.16,1919-11-13 11:00:00,2.644,-2.054,0.4006875
1919-11-25 19:00:00,19,0.19,0.04,1919-11-26 14:00:00,1.145,-3.356,-0.9653
1919-11-29 14:00:00,17,0.6,0.15,1919-11-30 07:00:00,2.946,-1.257,1.02788888888889
1919-12-06 16:00:00,18,0.51,0.08,1919-12-07 10:00:00,2.546,-2.654,-0.328526315789474
1919-12-08 13:00:00,23,0.5,0.08,1919-12-09 12:00:00,3.143,-2.556,0.290666666666667
1919-12-09 20:00:00,11,0.88,0.2,1919-12-10 07:00:00,2.746,-1.955,0.477916666666667
1919-12-12 06:00:00,11,0.24,0.05,1919-12-12 17:00:00,1.545,-3.356,-0.755166666666667
1919-12-14 00:00:00,13,0.54,0.19,1919-12-14 13:00:00,1.844,-2.854,-0.548357142857143
1919-12-19 05:00:00,18,0.29,0.03,1919-12-19 23:00:00,2.444,-3.156,-0.591736842105263
1919-12-24 11:00:00,5,0.12,0.03,1919-12-24 16:00:00,3.045,-0.955,1.56166666666667
1919-12-30 03:00:00,7,0.18,0.03,1919-12-30 10:00:00,2.444,-1.657,1.00725
1920-01-01 08:00:00,2,0.12,0.07,1920-01-01 10:00:00,2.546,2.044,2.34466666666667
1920-01-08 10:00:00,5,0.17,0.07,1920-01-08 15:00:00,2.244,-3.455,-0.855166666666667
1920-01-08 21:00:00,20,0.68,0.09,1920-01-09 17:00:00,2.644,-3.356,-0.550666666666667
1920-01-16 11:00:00,17,0.16,0.02,1920-01-17 04:00:00,1.644,-3.156,-0.549888888888889
1920-01-19 10:00:00,8,0.21,0.05,1920-01-19 18:00:00,0.144,-2.054,-1
1920-01-21 11:00:00,8,0.25,0.05,1920-01-21 19:00:00,1.644,-1.355,0.266555555555556
1920-01-22 11:00:00,16,0.37,0.04,1920-01-23 03:00:00,1.243,-2.854,-0.643764705882353
1920-01-23 11:00:00,33,0.73,0.08,1920-01-24 20:00:00,1.946,-2.854,-0.202411764705882
1920-02-04 01:00:00,34,1.76,0.12,1920-02-05 11:00:00,3.245,-3.855,0.135942857142857
1920-02-05 20:00:00,27,0.72,0.05,1920-02-06 23:00:00,3.143,-2.956,-0.151892857142857
1920-02-10 03:00:00,8,0.19,0.03,1920-02-10 11:00:00,2.346,-1.257,0.689444444444444
1920-02-13 03:00:00,11,0.39,0.08,1920-02-13 14:00:00,2.346,-3.054,0.161916666666667
1920-02-21 16:00:00,13,0.34,0.06,1920-02-22 05:00:00,1.745,-3.757,-0.698428571428571
1920-03-05 13:00:00,14,1.55,0.24,1920-03-06 03:00:00,3.845,-0.955,1.5512
1920-03-13 03:00:00,16,0.99,0.24,1920-03-13 19:00:00,2.346,-1.955,-0.0433529411764706
1920-03-16 10:00:00,16,0.36,0.08,1920-03-17 02:00:00,3.143,-2.156,0.738235294117647
1920-03-19 12:00:00,20,0.21,0.03,1920-03-20 08:00:00,3.743,-1.657,1.03014285714286
1920-03-29 07:00:00,2,0.1,0.09,1920-03-29 09:00:00,3.743,1.844,2.84433333333333
1920-04-01 19:00:00,19,0.9,0.19,1920-04-02 14:00:00,3.645,-2.254,0.89925
1920-04-04 07:00:00,11,0.16,0.04,1920-04-04 18:00:00,3.445,-1.955,0.928
1920-04-05 10:00:00,5,0.34,0.22,1920-04-05 15:00:00,3.845,-1.355,1.578
1920-04-12 22:00:00,9,0.45,0.27,1920-04-13 07:00:00,2.346,-1.355,0.3044
1920-04-16 15:00:00,31,0.28,0.04,1920-04-17 22:00:00,2.346,-2.854,-0.355
1920-04-20 19:00:00,17,0.67,0.22,1920-04-21 12:00:00,3.944,-2.254,0.383333333333333
1920-04-23 05:00:00,2,0.2,0.18,1920-04-23 07:00:00,3.845,2.444,3.24466666666667
1920-04-26 21:00:00,4,0.11,0.06,1920-04-27 01:00:00,2.746,-0.554,1.0454
1920-04-28 05:00:00,4,0.2,0.07,1920-04-28 09:00:00,2.546,-2.356,0.2646
1920-04-30 17:00:00,13,0.59,0.2,1920-05-01 06:00:00,2.844,-2.854,0.052
1920-05-08 05:00:00,12,0.83,0.23,1920-05-08 17:00:00,2.546,-2.454,0.037076923076923
1920-05-11 19:00:00,9,0.25,0.07,1920-05-12 04:00:00,1.545,-3.054,-0.7749
1920-05-12 21:00:00,12,0.58,0.15,1920-05-13 09:00:00,2.444,-2.854,-0.0477692307692308
1920-05-14 09:00:00,9,0.16,0.06,1920-05-14 18:00:00,2.644,-2.756,-0.00599999999999998
1920-05-21 21:00:00,2,0.13,0.12,1920-05-21 23:00:00,-1.355,-2.956,-2.15566666666667
1920-05-26 04:00:00,2,0.12,0.1,1920-05-26 06:00:00,0.843,-2.156,-0.589666666666667
1920-06-04 19:00:00,24,2.34,0.38,1920-06-05 19:00:00,2.746,-2.956,0.01244
1920-06-13 08:00:00,1,0.24,0.24,1920-06-13 09:00:00,1.444,0.446,0.945
1920-06-16 16:00:00,3,1.14,0.48,1920-06-16 19:00:00,0.344,-1.955,-0.75525
1920-06-17 18:00:00,9,1.23,1.01,1920-06-18 03:00:00,3.743,-2.454,0.4545
1920-06-20 23:00:00,13,0.87,0.38,1920-06-21 12:00:00,3.743,-2.254,0.916
1920-06-23 18:00:00,1,0.45,0.45,1920-06-23 19:00:00,2.146,1.243,1.6945
1920-06-29 18:00:00,2,0.14,0.12,1920-06-29 20:00:00,-2.356,-3.054,-2.78866666666667
1920-06-30 21:00:00,1,0.24,0.24,1920-06-30 22:00:00,-0.755,-2.454,-1.6045
1920-07-02 21:00:00,9,0.74,0.3,1920-07-03 06:00:00,3.543,-2.156,1.324
1920-07-03 22:00:00,2,0.21,0.19,1920-07-04 00:00:00,0.344,-2.854,-1.22166666666667
1920-07-07 19:00:00,2,0.79,0.62,1920-07-07 21:00:00,2.346,0.545,1.445
1920-07-10 20:00:00,1,0.22,0.22,1920-07-10 21:00:00,2.346,2.346,2.346
1920-07-15 10:00:00,9,0.29,0.21,1920-07-15 19:00:00,2.146,-2.654,-0.0554
1920-07-23 03:00:00,4,0.81,0.64,1920-07-23 07:00:00,1.745,-2.854,-0.2946
1920-07-24 10:00:00,1,0.11,0.11,1920-07-24 11:00:00,1.145,0.446,0.7955
1920-07-31 22:00:00,3,0.13,0.08,1920-08-01 01:00:00,1.946,-2.054,0.09525
1920-08-05 20:00:00,13,1.03,0.43,1920-08-06 09:00:00,2.146,-2.756,-0.126428571428571
1920-08-06 16:00:00,5,0.22,0.2,1920-08-06 21:00:00,2.244,0.446,1.37816666666667
1920-08-07 03:00:00,5,0.22,0.12,1920-08-07 08:00:00,2.044,-1.355,0.810833333333333
1920-08-09 13:00:00,1,0.13,0.13,1920-08-09 14:00:00,-1.355,-2.054,-1.7045
1920-08-10 18:00:00,10,2.11,0.72,1920-08-11 04:00:00,3.143,-1.955,0.871909090909091
1920-08-11 23:00:00,1,0.58,0.58,1920-08-12 00:00:00,2.946,2.844,2.895
1920-08-14 20:00:00,3,0.84,0.83,1920-08-14 23:00:00,-0.056,-2.956,-1.8555
1920-08-17 20:00:00,4,0.15,0.1,1920-08-18 00:00:00,-0.256,-2.756,-1.6352
1920-08-18 19:00:00,2,1.2,1.19,1920-08-18 21:00:00,1.145,-0.354,0.378333333333333
1920-08-25 03:00:00,4,0.25,0.15,1920-08-25 07:00:00,-0.554,-2.454,-1.5354
1920-08-28 07:00:00,11,0.23,0.06,1920-08-28 18:00:00,2.146,-2.756,-0.222083333333333
1920-09-06 15:00:00,11,0.14,0.06,1920-09-07 02:00:00,2.946,-2.156,0.602833333333333
1920-09-10 03:00:00,2,0.7,0.44,1920-09-10 05:00:00,0.144,-1.257,-0.555666666666667
1920-09-12 03:00:00,2,0.27,0.2,1920-09-12 05:00:00,1.644,0.046,0.811666666666667
1920-09-25 05:00:00,1,0.1,0.1,1920-09-25 06:00:00,-1.755,-2.454,-2.1045
1920-09-28 11:00:00,3,0.1,0.05,1920-09-28 14:00:00,3.045,0.745,2.095
1920-09-30 01:00:00,22,2.1,0.35,1920-09-30 23:00:00,3.845,-2.454,0.78795652173913
1920-10-12 09:00:00,2,0.14,0.13,1920-10-12 11:00:00,-0.154,-3.156,-1.68833333333333
1920-10-27 20:00:00,13,0.5,0.11,1920-10-28 09:00:00,2.844,-2.854,0.00914285714285711
1920-11-02 19:00:00,5,0.32,0.09,1920-11-03 00:00:00,3.245,-0.154,1.512
1920-11-16 06:00:00,25,2.21,0.41,1920-11-17 07:00:00,2.746,-3.356,-0.1015
1920-11-22 15:00:00,9,1.33,0.31,1920-11-23 00:00:00,2.546,-1.755,0.545
1920-11-30 23:00:00,16,1.48,0.36,1920-12-01 15:00:00,2.346,-2.756,-0.32
1920-12-05 03:00:00,4,0.7,0.24,1920-12-05 07:00:00,1.345,-1.755,-0.5552
1920-12-14 02:00:00,10,0.86,0.14,1920-12-14 12:00:00,2.546,-0.856,0.862909090909091
1920-12-22 12:00:00,13,1.11,0.56,1920-12-23 01:00:00,2.044,-2.756,-0.1055
1920-12-26 21:00:00,19,0.58,0.07,1920-12-27 16:00:00,3.245,-2.854,0.0549
1921-01-07 17:00:00,10,0.14,0.05,1921-01-08 03:00:00,2.244,-1.857,0.262454545454545
1921-01-14 01:00:00,20,1.55,0.3,1921-01-14 21:00:00,3.245,-2.356,0.459190476190476
1921-01-31 07:00:00,11,0.11,0.03,1921-01-31 18:00:00,2.146,-2.756,-0.263916666666667
1921-02-10 23:00:00,5,0.31,0.16,1921-02-11 04:00:00,2.546,-2.156,0.811333333333333
1921-02-19 23:00:00,22,2.52,0.22,1921-02-20 21:00:00,2.146,-3.455,-0.620608695652174
1921-02-22 01:00:00,9,0.14,0.02,1921-02-22 10:00:00,2.644,-2.654,0.0147
1921-02-27 05:00:00,24,1.33,0.19,1921-02-28 05:00:00,NA,NA,NA
1921-03-03 03:00:00,10,0.13,0.04,1921-03-03 13:00:00,NA,NA,NA
1921-03-09 13:00:00,7,0.46,0.29,1921-03-09 20:00:00,NA,NA,NA
1921-03-12 20:00:00,6,0.68,0.29,1921-03-13 02:00:00,NA,NA,NA
1921-03-24 20:00:00,9,0.37,0.15,1921-03-25 05:00:00,NA,NA,NA
1921-03-28 17:00:00,6,0.16,0.07,1921-03-28 23:00:00,NA,NA,NA
1921-03-31 05:00:00,11,0.35,0.1,1921-03-31 16:00:00,NA,NA,NA
1921-03-31 23:00:00,11,0.54,0.16,1921-04-01 10:00:00,NA,NA,NA
1921-04-15 01:00:00,7,0.11,0.03,1921-04-15 08:00:00,NA,NA,NA
1921-04-17 10:00:00,3,0.1,0.04,1921-04-17 13:00:00,NA,NA,NA
1921-04-17 21:00:00,15,0.13,0.04,1921-04-18 12:00:00,NA,NA,NA
1921-04-23 06:00:00,18,0.4,0.13,1921-04-24 00:00:00,NA,NA,NA
1921-04-30 07:00:00,5,0.27,0.15,1921-04-30 12:00:00,NA,NA,NA
1921-05-01 03:00:00,10,0.19,0.04,1921-05-01 13:00:00,NA,NA,NA
1921-05-04 02:00:00,30,1.98,0.34,1921-05-05 08:00:00,NA,NA,NA
1921-05-12 17:00:00,9,0.84,0.31,1921-05-13 02:00:00,NA,NA,NA
1921-05-16 01:00:00,4,0.11,0.05,1921-05-16 05:00:00,NA,NA,NA
1921-05-23 15:00:00,3,0.1,0.05,1921-05-23 18:00:00,NA,NA,NA
1921-05-25 07:00:00,6,0.1,0.04,1921-05-25 13:00:00,NA,NA,NA
1921-06-11 18:00:00,7,0.33,0.2,1921-06-12 01:00:00,NA,NA,NA
1921-06-28 14:00:00,1,0.21,0.21,1921-06-28 15:00:00,NA,NA,NA
1921-06-29 16:00:00,26,2.18,0.95,1921-06-30 18:00:00,NA,NA,NA
1921-07-10 02:00:00,2,0.27,0.15,1921-07-10 04:00:00,NA,NA,NA
1921-07-11 17:00:00,2,0.37,0.35,1921-07-11 19:00:00,NA,NA,NA
1921-07-14 19:00:00,1,0.22,0.22,1921-07-14 20:00:00,NA,NA,NA
1921-07-15 09:00:00,19,1.03,0.44,1921-07-16 04:00:00,NA,NA,NA
1921-07-26 18:00:00,1,0.98,0.98,1921-07-26 19:00:00,NA,NA,NA
1921-07-29 15:00:00,9,0.7,0.36,1921-07-30 00:00:00,NA,NA,NA
1921-07-31 14:00:00,1,0.32,0.32,1921-07-31 15:00:00,NA,NA,NA
1921-08-02 07:00:00,10,0.47,0.16,1921-08-02 17:00:00,NA,NA,NA
1921-08-03 01:00:00,19,0.83,0.21,1921-08-03 20:00:00,NA,NA,NA
1921-08-07 16:00:00,12,3.75,1.12,1921-08-08 04:00:00,NA,NA,NA
1921-08-14 15:00:00,6,0.34,0.3,1921-08-14 21:00:00,NA,NA,NA
1921-08-17 23:00:00,5,0.39,0.2,1921-08-18 04:00:00,NA,NA,NA
1921-09-11 12:00:00,2,0.2,0.18,1921-09-11 14:00:00,NA,NA,NA
1921-09-12 10:00:00,4,0.19,0.07,1921-09-12 14:00:00,NA,NA,NA
1921-09-17 15:00:00,3,0.22,0.15,1921-09-17 18:00:00,NA,NA,NA
1921-09-21 04:00:00,21,0.99,0.18,1921-09-22 01:00:00,NA,NA,NA
1921-09-30 15:00:00,2,0.38,0.33,1921-09-30 17:00:00,NA,NA,NA
1921-10-03 12:00:00,5,0.12,0.07,1921-10-03 17:00:00,NA,NA,NA
1921-10-08 12:00:00,4,0.13,0.07,1921-10-08 16:00:00,NA,NA,NA
1921-10-20 06:00:00,2,0.1,0.05,1921-10-20 08:00:00,NA,NA,NA
1921-11-01 00:00:00,17,0.27,0.05,1921-11-01 17:00:00,NA,NA,NA
1921-11-09 12:00:00,8,0.26,0.11,1921-11-09 20:00:00,NA,NA,NA
1921-11-12 04:00:00,12,0.32,0.14,1921-11-12 16:00:00,NA,NA,NA
1921-11-14 14:00:00,5,0.1,0.03,1921-11-14 19:00:00,NA,NA,NA
1921-11-16 23:00:00,10,0.49,0.13,1921-11-17 09:00:00,NA,NA,NA
1921-11-20 00:00:00,10,0.72,0.29,1921-11-20 10:00:00,NA,NA,NA
1921-11-24 05:00:00,13,0.22,0.06,1921-11-24 18:00:00,NA,NA,NA
1921-11-27 21:00:00,33,1.07,0.15,1921-11-29 06:00:00,NA,NA,NA
1921-12-02 15:00:00,6,0.33,0.12,1921-12-02 21:00:00,NA,NA,NA
1921-12-04 11:00:00,9,0.84,0.16,1921-12-04 20:00:00,NA,NA,NA
1921-12-18 02:00:00,5,0.49,0.2,1921-12-18 07:00:00,NA,NA,NA
1921-12-23 05:00:00,5,0.2,0.05,1921-12-23 10:00:00,NA,NA,NA
1921-12-23 18:00:00,12,0.17,0.05,1921-12-24 06:00:00,NA,NA,NA
1922-01-04 13:00:00,4,0.18,0.11,1922-01-04 17:00:00,NA,NA,NA
1922-01-11 06:00:00,14,1.28,0.18,1922-01-11 20:00:00,NA,NA,NA
1922-01-21 05:00:00,7,0.35,0.1,1922-01-21 12:00:00,NA,NA,NA
1922-01-28 02:00:00,33,1.25,0.1,1922-01-29 11:00:00,NA,NA,NA
1922-02-01 22:00:00,12,0.75,0.13,1922-02-02 10:00:00,NA,NA,NA
1922-02-07 06:00:00,4,0.1,0.04,1922-02-07 10:00:00,NA,NA,NA
1922-02-15 03:00:00,15,0.73,0.1,1922-02-15 18:00:00,NA,NA,NA
1922-02-26 23:00:00,9,0.71,0.19,1922-02-27 08:00:00,NA,NA,NA
1922-03-01 20:00:00,11,0.36,0.07,1922-03-02 07:00:00,NA,NA,NA
1922-03-04 10:00:00,21,0.36,0.06,1922-03-05 07:00:00,NA,NA,NA
1922-03-07 13:00:00,11,0.94,0.71,1922-03-08 00:00:00,NA,NA,NA
1922-03-10 09:00:00,7,0.3,0.07,1922-03-10 16:00:00,NA,NA,NA
1922-03-11 04:00:00,2,0.13,0.08,1922-03-11 06:00:00,NA,NA,NA
1922-03-11 12:00:00,10,0.25,0.06,1922-03-11 22:00:00,NA,NA,NA
1922-03-15 05:00:00,7,0.19,0.12,1922-03-15 12:00:00,NA,NA,NA
1922-03-19 21:00:00,23,0.96,0.26,1922-03-20 20:00:00,NA,NA,NA
1922-03-31 21:00:00,10,0.9,0.58,1922-04-01 07:00:00,NA,NA,NA
1922-04-07 01:00:00,12,0.38,0.12,1922-04-07 13:00:00,NA,NA,NA
1922-04-11 17:00:00,6,0.42,0.25,1922-04-11 23:00:00,NA,NA,NA
1922-04-14 21:00:00,8,0.17,0.08,1922-04-15 05:00:00,NA,NA,NA
1922-04-19 13:00:00,5,0.1,0.03,1922-04-19 18:00:00,NA,NA,NA
1922-05-03 17:00:00,6,0.17,0.05,1922-05-03 23:00:00,NA,NA,NA
1922-05-04 13:00:00,18,0.87,0.2,1922-05-05 07:00:00,NA,NA,NA
1922-05-17 17:00:00,24,0.72,0.24,1922-05-18 17:00:00,2.844,-1.857,0.42456
1922-05-22 17:00:00,3,0.55,0.4,1922-05-22 20:00:00,-0.354,-3.255,-2.08
1922-06-01 12:00:00,8,0.25,0.1,1922-06-01 20:00:00,1.946,-3.054,-0.299555555555556
1922-06-02 05:00:00,15,0.88,0.22,1922-06-02 20:00:00,2.644,-2.756,0.413625
1922-06-03 14:00:00,6,1.18,0.56,1922-06-03 20:00:00,2.746,-2.454,-0.112
1922-06-05 15:00:00,3,0.27,0.18,1922-06-05 18:00:00,-1.155,-2.356,-1.9055
1922-06-06 02:00:00,6,0.4,0.12,1922-06-06 08:00:00,0.446,-2.356,-0.855571428571429
1922-06-17 10:00:00,2,0.21,0.18,1922-06-17 12:00:00,0.344,-1.056,-0.355333333333333
1922-06-20 17:00:00,9,0.45,0.34,1922-06-21 02:00:00,2.746,-2.854,0.6549
1922-06-21 17:00:00,1,0.57,0.57,1922-06-21 18:00:00,-2.556,-2.956,-2.756
1922-06-27 20:00:00,9,0.18,0.15,1922-06-28 05:00:00,3.245,-3.054,0.1047
1922-07-01 18:00:00,8,0.67,0.35,1922-07-02 02:00:00,2.644,-2.654,0.233666666666667
1922-07-02 19:00:00,7,0.46,0.14,1922-07-03 02:00:00,2.644,-1.657,0.807125
1922-07-03 19:00:00,9,0.12,0.06,1922-07-04 04:00:00,2.844,-2.356,0.5442
1922-07-04 18:00:00,18,0.61,0.19,1922-07-05 12:00:00,2.746,-2.956,0.249684210526316
1922-07-08 16:00:00,3,0.21,0.14,1922-07-08 19:00:00,-0.154,-2.356,-1.2805
1922-07-14 13:00:00,2,0.1,0.08,1922-07-14 15:00:00,0.246,-2.454,-1.02133333333333
1922-07-23 21:00:00,3,0.12,0.07,1922-07-24 00:00:00,2.444,-1.555,0.57
1922-08-01 15:00:00,5,0.53,0.29,1922-08-01 20:00:00,2.546,-3.255,-0.388333333333333
1922-08-08 02:00:00,2,0.14,0.13,1922-08-08 04:00:00,2.546,1.043,1.87766666666667
1922-08-09 04:00:00,2,0.26,0.24,1922-08-09 06:00:00,1.444,-0.354,0.512
1922-08-14 11:00:00,2,0.21,0.19,1922-08-14 13:00:00,-2.054,-3.255,-2.68833333333333
1922-08-27 11:00:00,18,0.48,0.14,1922-08-28 05:00:00,2.444,-3.455,-0.586578947368421
1922-08-31 16:00:00,2,0.61,0.39,1922-08-31 18:00:00,-0.656,-3.255,-2.02233333333333
1922-09-04 14:00:00,2,0.49,0.46,1922-09-04 16:00:00,1.243,-0.554,0.311666666666667
1922-09-12 00:00:00,12,0.69,0.21,1922-09-12 12:00:00,2.044,-2.556,-0.232461538461538
1922-10-07 14:00:00,3,0.15,0.11,1922-10-07 17:00:00,2.746,1.043,2.09475
1922-10-08 13:00:00,8,0.13,0.1,1922-10-08 21:00:00,2.946,-1.555,1.02244444444444
1922-10-15 03:00:00,3,0.12,0.05,1922-10-15 06:00:00,0.046,-2.756,-1.55525
1922-10-23 17:00:00,5,0.29,0.25,1922-10-23 22:00:00,3.143,-1.056,0.944333333333333
1922-11-06 17:00:00,12,0.12,0.08,1922-11-07 05:00:00,1.745,-2.854,-0.339692307692308
1922-11-15 08:00:00,10,0.25,0.14,1922-11-15 18:00:00,1.946,-3.156,-0.346272727272727
1922-12-04 23:00:00,10,0.45,0.11,1922-12-05 09:00:00,1.345,-2.654,-0.573545454545455
1922-12-07 13:00:00,8,0.24,0.05,1922-12-07 21:00:00,1.844,-1.755,0.177666666666667
