Event,max,min,mean
3482,0.657772659,0.610141152,0.634056808
3483,-0.096798391,-0.191442426,-0.145184519
3484,0.274962181,0.182925097,0.2417649754
3485,-0.503711085,-0.507283775,-0.50549743
3486,1.128885989,0.078172373,0.725037178038462
3487,0.852962928,0.61306397,0.728586162285714
3488,0.397267399,0.384979311,0.391302199
3489,0.010804984,-0.077219807,-0.0220874868181818
3490,0.036471699,-0.065659643,-0.0180048828
3491,0.109918685,0.055820398,0.09473432325
3492,0.091450135,0.059579382,0.0822395775
3493,0.743468005,0.653772799,0.714225437666667
3494,0.446862983,0.410349278,0.4286061305
3495,-0.153636401,-0.165431061,-0.159533731
3496,0.701898074,0.684458223,0.6931781485
3497,0.680356967,0.484641164,0.591687727166667
3498,-0.068546997,-0.098047302,-0.0797111813333333
3499,1.975064246,1.70022235,1.88534197433333
3500,0.964503184,0.722157889,0.879152397
3501,0.402856979,0.390307084,0.396079621
3502,0.41034847,0.244572536,0.328088806285714
3503,0.064861414,0.054511875,0.0576419745
3504,0.495505489,0.067143798,0.2827522245
3505,-0.360560283,-0.418666102,-0.394238007111111
3506,-0.308135243,-0.379983997,-0.3343112169
3507,2.545480307,0.969228141,1.55580820122807
3508,2.747229857,2.722957914,2.73691600025
3509,-0.059521818,-0.346000293,-0.177123715375
3510,0.853340231,0.657443191,0.785934509043478
3511,1.427447025,1.257324099,1.37236635494118
3512,1.727660801,1.308088529,1.59333245375
3513,0.886781203,0.263828485,0.436979059321429
3514,0.632402374,0.026743173,0.341736816714286
3515,0.549061886,0.529473279,0.541500331714286
3516,-0.609611876,-0.756821678,-0.685742407333333
3517,-0.24961345,-0.652782183,-0.448566163545455
3518,1.011506867,-0.077094884,0.526131227254902
3519,0.157257604,0.125138335,0.147817185857143
3520,0.518293607,0.418675897,0.451773838
3521,1.75727689,1.414047253,1.604830948
3522,1.688052019,1.472878976,1.5875344328
3523,1.434386985,1.050635436,1.26654653227273
3524,0.269238672,0.09781226,0.192631170307692
3525,0.567779318,0.068722171,0.415298349928571
3526,0.832718641,0.634731191,0.771890573
3527,0.401776561,0.302614753,0.362049041111111
3528,1.151282858,0.197672605,0.814160190545455
3529,-0.320649475,-0.836519611,-0.569008519
3530,0.48408684,-0.033081962,0.150047400090909
3531,1.086330978,0.644714202,0.8946861792
3532,0.910739179,0.822655975,0.881049820166667
3533,0.789439633,0.763440513,0.780432085333333
3534,0.940598356,0.827114456,0.901555519
3535,1.056097216,1.040071543,1.04853596166667
3536,0.584234441,0.475959133,0.532757529666667
3537,1.119970124,0.757517572,0.998428221052632
3538,1.421744731,1.329202377,1.39360998977778
3539,0.942269114,0.797980913,0.860472025545455
3540,0.997045064,0.280430823,0.711386410230769
3541,0.721015592,0.620844625,0.687864852833333
3542,0.354392106,0.103940216,0.259465164230769
3543,0.264762623,0.212837815,0.238668230833333
3544,0.745600661,0.587722685,0.681688195666667
3545,0.231638065,0.164715806,0.207647740714286
3546,0.536500063,0.411892779,0.476136026545455
3547,0.524933397,0.521892485,0.523412941
3548,0.506198402,0.472134572,0.489096916666667
3549,0.649666354,0.584362296,0.628961613555556
3550,0.571994012,0.512709731,0.547828074375
3551,0.623808988,0.597240138,0.6099970034
3552,0.491923289,0.451610628,0.4737645354
3553,1.031156181,0.979725229,1.015281263125
3554,0.225145607,0.092603596,0.15873621275
3555,0.848108495,-0.017308426,0.486411879277778
3556,1.021179982,0.487639256,0.764554705153846
3557,1.134041154,1.072613881,1.10728719655556
3558,1.062250298,1.019861488,1.05026447066667
3559,0.011148784,-0.015055892,-0.000894097333333333
3560,0.035154093,0.027667042,0.0312577953333333
3561,0.76053753,0.74281057,0.753913259
3562,0.151444535,0.144408648,0.148650361666667
3563,0.289206948,0.220538141,0.269551273909091
3564,0.467766465,0.35968573,0.421276087333333
3565,0.17577906,0.153333109,0.165020657
3566,0.103770603,0.06983109,0.086857445
3567,1.09491866,0.883647367,1.03131477175
3568,0.095475037,-0.0421529,0.0304309508571429
3569,-0.197096535,-0.199794465,-0.1984455
3570,0.667042411,0.561818824,0.616505961090909
3571,0.386178387,0.357085461,0.3710568014
3572,0.074318642,0.003550413,0.0271753291
3573,0.167300675,0.148503263,0.158563211333333
3574,0.134899886,0.054809415,0.0971212742
3575,0.491310511,0.356280746,0.4243620178
3576,0.292445801,0.24812681,0.270469435666667
3577,0.77491713,0.337855668,0.582254779
3578,0.473448457,0.430031937,0.462964922909091
3579,0.097963995,-0.116302536,-0.013730975875
3580,0.694165464,0.419710834,0.585846880571429
3581,0.134139659,0.080407343,0.109078623
3582,0.565079019,0.255441263,0.443663958434783
3583,-0.390637556,-0.62266116,-0.558739980925926
3584,0.724820989,0.559331897,0.66364597675
3585,0.7272082,0.703789849,0.720055609857143
3586,0.211469133,0.156863733,0.187733948
3587,0.249596069,-0.307258321,0.0739444115384615
3588,0.353702299,0.2007235,0.302320066583333
3589,-0.147187429,-0.395401926,-0.265956623666667
3590,1.594353606,0.373547782,0.966457829285714
3591,-0.2777027,-0.340208649,-0.3044186582
3592,-0.234410134,-0.67002754,-0.5246799074375
3593,-0.230730015,-0.274607907,-0.246573402125
3594,0.05933737,-0.51274031,-0.254354274166667
3595,-0.133725831,-0.185525573,-0.150224560142857
3596,0.691464388,0.53736435,0.6184291888
3597,0.594417652,0.279402055,0.452283424888889
3598,1.707742483,1.502012537,1.647613638
3599,0.801621805,0.716718202,0.77362266025
3600,-0.499898698,-0.591909614,-0.5519129812
3601,0.364967992,-0.132504893,0.194954166
3602,1.025440365,0.770637694,0.937840587888889
3603,0.465058448,0.165842069,0.345142567166667
3604,0.43364675,0.182417449,0.310102395571429
3605,-0.247208669,-0.307320139,-0.277722410333333
3606,-0.204554859,-0.314967186,-0.259321269
3607,-0.304042725,-0.392741706,-0.347553611
3608,0.395442689,0.323474364,0.35911828225
3609,0.862654554,0.711828246,0.788316746666667
3610,0.974763077,-0.096693727,0.448548848590909
3611,-0.249177181,-0.542532951,-0.422830083818182
3612,0.397468885,0.374586456,0.39041075
3613,0.603168542,0.404895324,0.493136880375
3614,0.964443794,0.556467745,0.794491667
3615,1.471532959,1.129972555,1.35165151541667
3616,0.556337028,0.519186386,0.5315758948
3617,0.385999419,-0.123176432,0.123642794875
3618,0.587710291,0.22874868,0.458900371392857
3619,0.496934722,0.028141551,0.207815540470588
3620,0.238731022,0.213596429,0.2261637255
3621,0.1117004,0.053519685,0.093209237625
3622,0.264100749,0.251691947,0.2592592502
3623,0.374493474,0.365963733,0.371216156666667
3624,0.151667007,0.122675351,0.137125760333333
3625,-0.030965046,-0.358835773,-0.152147895333333
3626,0.286890399,-0.029248224,0.195027159
3627,-0.157318766,-0.22460159,-0.190431698666667
3628,-0.333496096,-0.356214817,-0.348676484857143
3629,-0.231276414,-0.300319829,-0.266555711
3630,0.909971664,0.686140109,0.790391990166667
3631,0.673371272,0.103787196,0.383030361428571
3632,1.055839042,0.711026269,0.925863618642857
3633,0.770558818,0.759488751,0.765493093333333
3634,0.616418789,0.550439651,0.596652040857143
3635,0.111070305,-0.38575852,-0.0900487197
3636,3.248218164,1.525596633,2.60909192023077
3637,0.329520533,0.158454564,0.24723514925
3638,0.509288768,0.443407575,0.4821809356
3639,-0.186377644,-0.414367037,-0.305649609666667
3640,0.538989216,0.107903516,0.350635435142857
3641,-1.020382184,-1.108673659,-1.06313571544444
3642,-0.0253638,-0.029396336,-0.02760884975
3643,0.611791896,0.385792003,0.487835767066667
3644,0.677717038,0.465903943,0.59337484352381
3645,0.690601235,0.440481136,0.59560664425
3646,-0.645511146,-0.930432094,-0.790368500416667
3647,0.666498783,-0.197690388,0.256575231777778
3648,0.726588819,0.524962038,0.662502751
3649,0.219864975,-0.658057295,-0.354853520705882
3650,0.291710712,0.158969784,0.232548629
3651,0.58288438,0.562906965,0.575685874666667
3652,-0.052581021,-1.312435722,-0.766328406190476
3653,0.763038381,-0.200431295,0.335999507833333
3654,-0.02997278,-1.098642064,-0.326835075727273
3655,0.18268801,0.110551496,0.1619226864
3656,0.164919594,-0.032841887,0.070039905
3657,0.09568576,-0.22229175,-0.064139872
3658,0.608101563,0.388080054,0.501262236428571
3659,0.801793031,0.50178304,0.651379563333333
3660,0.149829809,0.078229294,0.103683308923077
3661,-0.723135999,-0.850159787,-0.7607745021
3662,-0.145663945,-0.301130759,-0.242908808333333
3663,1.681677761,-0.063992978,0.910465020809524
3664,0.850114334,0.687943736,0.774206129285714
3665,0.307634618,0.240975355,0.267146652
3666,0.182249974,-0.122878631,0.053785131137931
3667,0.40796326,0.218464128,0.333213115909091
3668,0.739359024,0.684119833,0.712334240333333
3669,0.481541962,0.328986934,0.393039798333333
3670,1.09440752,1.064766059,1.08019412075
3671,-0.034165374,-0.155150537,-0.0989181105
3672,-0.165774641,-0.190135648,-0.177678871333333
3673,1.886864463,1.548292395,1.77012099777273
3674,1.058970064,0.786115671,0.975963307722222
3675,0.038139057,-0.008625471,0.0193300893947368
3676,0.239612977,0.200124494,0.229159613666667
3677,0.056667756,0.029624271,0.0484736539090909
3678,-0.083732977,-0.133973586,-0.1179487031
3679,-0.194460279,-0.197675425,-0.196067852
3680,0.108560434,0.061194105,0.08487842825
3681,0.092193342,-0.241420991,-0.137769209105263
3682,4.16765302,-0.262515473,1.18996559375758
3683,0.781821678,0.75442989,0.76862870675
3684,1.989951955,1.099347112,1.5270903435625
3685,2.334687363,2.240336315,2.30170759275
3686,1.425459162,1.400213061,1.41143503225
3687,0.672520675,0.546346884,0.61153726175
3688,0.540689942,0.508667038,0.530500344333333
3689,0.962894692,0.59442595,0.850135453166667
3690,0.624854323,0.431734854,0.5358836308
3691,0.811758395,0.694098164,0.761288271285714
3692,0.633166535,0.353789712,0.497935502833333
3693,0.639503402,0.221798426,0.4474878779
3694,2.600783507,2.164786563,2.397507916625
3695,2.823755523,2.797444932,2.811031303625
3696,1.563419099,1.298172914,1.46693729777778
3697,0.611425898,0.477539588,0.543595279
3698,0.462534864,0.250693635,0.336581060090909
3699,0.300531176,-0.560242899,0.036146489
3700,0.387468988,-0.094231476,0.212283175272727
3701,1.741666246,-1.012264508,0.921644668027027
3702,1.547122804,1.507578351,1.52718331528571
3703,1.552030158,1.262740878,1.4343879652
3704,0.409944755,-0.24976264,0.0893047716666667
3705,-0.02660609,-0.681052639,-0.352843172625
3706,0.084812076,-0.152152491,-0.0256464482857143
3707,-0.090369614,-0.323602539,-0.197259265054054
3708,-0.562794653,-0.679473044,-0.597329509785714
3709,0.042372955,-0.558888019,-0.181617958
3710,0.347678225,-0.505997596,0.0747565619047619
3711,1.049601106,0.300854831,0.726637532555556
3712,-0.088551769,-0.154717567,-0.12022451325
3713,-0.259351651,-0.35361509,-0.3073189724
3714,0.31619003,0.192905507,0.280738567538462
3715,0.663241689,-0.082977533,0.42288467908
3716,-0.502892781,-0.566682232,-0.522483128375
3717,-0.081366856,-0.408810935,-0.2381057713
3718,0.714496811,0.641778261,0.6714734995625
3719,0.747148289,0.455802179,0.635899325444444
3720,0.16763479,-0.042832587,0.0589889420769231
3721,1.01417475,0.7140259,0.906111787833333
3722,0.693751715,0.194367823,0.541298397352941
3723,1.272140525,-0.635744242,0.28860138637931
3724,0.123295545,0.062541929,0.0813542905555556
3725,0.416123175,0.377868088,0.397128465666667
3726,1.387805381,0.624586437,1.13508715321875
3727,1.343645018,1.324857158,1.33051741425
3728,1.375712309,1.313902252,1.34925724
3729,0.419672769,0.338327152,0.394777070625
3730,0.369668279,0.354344134,0.359330831636364
3731,0.557744375,0.10770587,0.319181886
3732,0.302560464,0.267203152,0.286169516833333
3733,0.078362685,-0.152679775,-0.0380404868
3734,0.230848254,0.212232858,0.2225904452
3735,0.501474863,-0.008436715,0.313530514692308
3736,-0.177448987,-0.204523211,-0.190680640666667
3737,0.472877091,-0.287395821,0.0655001616
3738,0.584310549,0.535749964,0.560124923
3739,-0.096028602,-0.109404531,-0.103002247
3740,0.252590772,0.108907429,0.181438857333333
3741,0.173686659,0.16101489,0.167591206
3742,0.319633339,0.311397062,0.3155313075
3743,-0.523594297,-0.546073699,-0.538785301
3744,0.206082156,0.15581822,0.191458863
3745,1.040724227,1.023053928,1.03328237125
3746,0.482243975,0.421921065,0.4545161292
3747,0.243451082,0.193782423,0.2205031644
3748,0.842114754,0.591657422,0.765312053
3749,0.016793496,0.005274909,0.0110342025
3750,0.392326693,0.262163264,0.354260307083333
3751,0.706053806,0.510421327,0.606092761857143
3752,0.931583726,0.042884321,0.495832056227273
3753,0.640836103,0.639140703,0.639724279666667
3754,0.541047355,0.505277454,0.523659494666667
3755,0.699055318,0.648011334,0.682119610666667
3756,1.123565726,0.70700788,0.94283846975
3757,0.081233664,-0.02465854,0.0360634828181818
3758,1.749850451,1.673254287,1.7321875040625
3759,0.481681648,0.382508387,0.44225683925
3760,0.879670884,0.737578014,0.819263368285714
3761,0.286730626,0.139410416,0.215608203444444
3762,1.042717896,0.195521871,0.633569020038461
3763,1.252889321,1.176850918,1.23043282763636
3764,0.830510067,0.56781087,0.751861334666667
3765,1.30867651,0.751786886,1.1087313572381
3766,1.46142211,1.281575796,1.36717212188889
3767,0.392686415,0.143851789,0.2726566266
3768,-0.190153363,-0.417135578,-0.269551398952381
3769,0.474343864,0.190550188,0.3387334832
3770,-0.000901932,-0.162450552,-0.0749134317142857
3771,-0.406124393,-0.443763948,-0.425512144666667
3772,0.778039189,-0.773044134,0.03630367809375
3773,1.319461654,1.258143764,1.29924232018182
3774,-0.243888569,-0.410387338,-0.335510576
3775,0.418058755,0.370001897,0.3845601885
3776,1.019206542,0.887085215,0.9557529462
3777,1.11191322,1.003944737,1.05695580827273
3778,0.092286616,-0.147082233,-0.021843851
3779,0.363921542,-0.299978323,0.129149319666667
3780,0.080787853,-0.485210659,-0.0765836046923077
3781,-0.290941969,-0.507315149,-0.449693959875
3782,0.154947765,0.056278592,0.121507236571429
3783,0.139522582,0.07165543,0.11562073
3784,-0.067308649,-0.291414754,-0.196471371076923
3785,-0.345025895,-0.516467949,-0.409298964
3786,0.053407827,-0.197740378,-0.0695131062857143
3787,0.216548965,0.040456999,0.152191098111111
3788,0.373227572,-0.086631817,0.155638495125
3789,1.777684363,0.892370497,1.52688887824
3790,1.217687684,0.665723936,1.0175800285625
3791,0.692642827,0.55114709,0.649389542333333
3792,0.542178933,0.289274136,0.3568675188
3793,0.563786348,0.421640331,0.517338441666667
3794,-0.041178982,-0.052105237,-0.0459266443333333
3795,0.421768777,0.093669087,0.3166677686
3796,0.618029448,0.090484419,0.294513539863636
3797,0.781361014,0.56381832,0.682626475833333
3798,1.25183102,0.81594494,1.11628423614286
3799,-0.16244981,-0.396673615,-0.279133731692308
3800,0.064257959,0.011255487,0.0391092882
3801,0.198209967,0.159623583,0.17960210075
3802,-0.105293378,-0.132035027,-0.123850809142857
3803,0.292207085,0.243264226,0.267645782
3804,0.702869989,0.593038144,0.644332528846154
3805,0.253016915,0.171235298,0.2092511616
3806,0.434723812,0.178963332,0.337489261
3807,-0.119074896,-0.154940361,-0.1377407944
3808,0.179830515,0.142247056,0.1610387855
3809,1.26234323,1.207151353,1.2437299462
3810,0.269078146,0.178157439,0.235353720833333
3811,-0.098407136,-0.143885366,-0.123851488
3812,0.696436745,0.559216947,0.647696431375
3813,0.342940766,0.27337175,0.3095426775
3814,0.612748111,0.430704318,0.559647528066667
3815,-0.034581312,-0.255138076,-0.176881253428571
3816,0.208504118,0.177097428,0.194047369
3817,2.045171797,1.761682961,1.9135671582
3818,0.407248591,0.34800246,0.389835679375
3819,0.487730278,0.218471494,0.406450938066667
3820,0.913417624,0.64999168,0.8066278795
3821,0.515931199,0.369101093,0.440594546285714
3822,-0.375534052,-0.545300374,-0.456539521
3823,0.497106439,0.456910505,0.481366531
3824,0.526253303,0.149544978,0.406397044533333
3825,0.7690732,0.03241953,0.393402661928571
3826,-0.223494728,-0.397229227,-0.312068657833333
3827,-0.742607759,-0.935954306,-0.845104323857143
3828,-0.18240136,-0.670904816,-0.380425677444444
3829,-0.332072372,-1.295425418,-0.689551547333333
3830,0.719252266,-0.294186138,0.1978510878
3831,-0.477934643,-0.545538207,-0.516694667823529
3832,0.374826891,-0.201442104,0.210650512133333
3833,0.242677047,-0.590320165,-0.1784280364
3834,1.334051935,0.513339058,0.9614313759375
3835,1.148254947,0.263905883,0.8868198357
3836,0.460786445,0.336163552,0.4019346212
3837,0.369767108,0.213095373,0.300851795166667
3838,-0.434442656,-0.509041854,-0.4753591005
3839,0.005481343,-0.312845748,-0.170252196933333
3840,0.901127196,0.57192704,0.796534434
3841,1.334917692,-0.044050368,0.65874561675
3842,1.266787829,0.748994186,1.03444646857143
3843,1.223475184,1.042004016,1.16945731031579
3844,0.561178135,0.179980496,0.352423983333333
3845,0.388301517,0.192030377,0.316160436428571
3846,-0.40658269,-0.40658269,-0.40658269
3847,2.436652067,-0.511856672,1.45706988378261
3848,-Inf,Inf,NA
3849,0.521226266,0.282802065,0.44868804685
3850,1.158294243,-0.318515238,0.260898933933333
3851,0.549637597,0.49279639,0.508212438769231
3852,-Inf,Inf,NA
3853,-Inf,Inf,NA
3854,2.65661404,2.08513335,2.40067362091667
3855,2.686499426,2.354584615,2.54633825944444
3856,0.829725911,0.774098816,0.80289699075
3857,0.717286484,0.590596225,0.679036350692308
3858,1.064485626,0.396569467,0.870987016238095
3859,0.909593517,0.548690305,0.742087138285714
3860,0.644836073,0.590020506,0.625026466857143
3861,0.468652885,0.422572178,0.4397555844
3862,1.272053798,0.513982302,0.87112883768421
3863,1.413556966,1.352860245,1.38552732166667
3864,1.417032728,1.276334393,1.35724581382609
3865,0.729461817,0.702045578,0.719363589857143
3866,-0.089641777,-0.205225037,-0.169007828272727
3867,0.518381297,0.349742094,0.437944653714286
3868,0.022096553,-0.150289773,-0.0632054296
3869,0.18107319,0.035932592,0.1034027475
3870,0.388781695,0.375890204,0.383045456
3871,0.666671931,0.44688397,0.570156046
3872,0.510202242,0.404869859,0.474889175866667
3873,0.317687861,0.051189215,0.1814294808
3874,0.002704901,-0.013596345,-0.00573268575
3875,0.05310339,0.006537113,0.0288901528
3876,0.0614832,-0.185528953,-0.065022597
3877,-0.105205765,-0.182981658,-0.145855957166667
3878,-0.139342878,-0.193231867,-0.154431992785714
3879,0.000719527,-0.161496885,-0.0590906457692308
3880,0.162415634,0.088239109,0.12900852825
3881,0.166218529,0.157054353,0.1615751626
3882,0.412901925,0.313926789,0.365300727428571
3883,0.474464782,0.452014122,0.464557248833333
3884,0.452292066,0.428313156,0.440580032333333
3885,0.06493003,0.02569819,0.0410601403333333
3886,0.629068231,0.547493591,0.6044789882
3887,-0.044629694,-0.064070651,-0.05424143825
3888,-0.038445825,-0.128485802,-0.0999122968
3889,0.893912248,0.889188908,0.892186258666667
3890,0.05169584,0.009979439,0.03163936
3891,0.159244521,0.02977288,0.0891066997
3892,0.218789352,-0.005204758,0.1165495494
3893,0.82501063,-0.016334482,0.4770624996875
3894,1.112867089,0.991005682,1.07182402007692
3895,0.177067063,-0.190097204,-0.0310560546666667
3896,0.703201012,-0.023254458,0.430104702611111
3897,1.451378333,0.997217631,1.3154585682
3898,1.460733764,0.834663098,1.30971520619444
3899,0.665500307,-0.706026648,0.137331211384615
3900,0.515889205,0.338979317,0.462880766166667
3901,0.529391093,0.230296655,0.355583787375
3902,1.03112764,0.731008374,0.8860754749
3903,1.869101396,1.268387037,1.67103204066667
3904,-0.554488295,-0.748669805,-0.690537229916667
3905,0.597364748,0.455078082,0.550922560142857
3906,0.161489538,-0.320484482,-0.0984605111875
3907,0.532290939,0.410745249,0.486838587809524
3908,-0.489346306,-0.666201998,-0.596373403666667
3909,-0.000271614,-0.229604329,-0.1023887772
3910,0.473457156,0.098336141,0.377064406117647
3911,0.29609732,0.210355103,0.2542496225
3912,0.344360831,-0.034518071,0.166360134285714
3913,0.172419386,-0.276138604,0.0281505749230769
3914,-Inf,Inf,NA
3915,1.20902064,0.648672926,1.02818397741176
3916,0.298110409,0.052399727,0.1882066182
3917,0.419442222,0.368145066,0.402708053933333
3918,0.332450498,0.30661257,0.3202670555
3919,-Inf,Inf,NA
3920,-Inf,Inf,NA
3921,-Inf,Inf,NA
3922,-Inf,Inf,NA
3923,-Inf,Inf,NA
3924,-Inf,Inf,NA
3925,-Inf,Inf,NA
3926,-Inf,Inf,NA
3927,-Inf,Inf,NA
3928,-Inf,Inf,NA
3929,-Inf,Inf,NA
3930,-Inf,Inf,NA
3931,-Inf,Inf,NA
3932,-Inf,Inf,NA
3933,-Inf,Inf,NA
3934,-Inf,Inf,NA
3935,0.095523699,-0.010457583,0.0585781169
3936,0.226780206,-0.074221311,0.10868540736
3937,0.156625763,0.096296561,0.1232756182
3938,0.167951631,0.116410858,0.14122711
3939,0.356344278,0.306009217,0.340324486125
3940,-0.101754255,-0.110814154,-0.106516885
3941,0.255159365,0.195121107,0.230436606428571
3942,0.949320346,0.660053497,0.822795660666667
3943,1.070643051,0.981047677,1.04129862869231
3944,0.68924967,0.671485401,0.680450112333333
3945,-0.161557558,-0.196554426,-0.1804046066
3946,0.271730477,0.244306905,0.254186958125
3947,0.469294614,0.452795377,0.4610449955
3948,0.623358973,0.611609724,0.6148107095
3949,0.640082355,0.639934608,0.6400084815
3950,0.817083698,0.706065854,0.76344501625
3951,0.822304116,0.805111451,0.813723567
3952,1.18342412,1.11701037,1.1612905792
3953,-Inf,Inf,NA
3954,-Inf,Inf,NA
3955,-Inf,Inf,NA
3956,-Inf,Inf,NA
3957,-Inf,Inf,NA
3958,-Inf,Inf,NA
3959,0.370848232,0.273131316,0.332875188333333
3960,-0.213157103,-0.973041102,-0.727023435347826
3961,0.548598177,0.128129668,0.354987396444444
3962,0.818387828,0.109744114,0.502568600428571
3963,0.415501436,0.402223489,0.408815962
3964,0.539746934,0.18978011,0.458289807576923
3965,0.422445625,0.273952709,0.377363607875
3966,1.406156677,-0.174090202,0.988892539259259
3967,1.021411464,-0.143568705,0.44097777955
3968,0.253910813,0.144110901,0.209624143428571
3969,0.062467576,-0.381434804,-0.204281156833333
3970,1.028529038,0.690634261,0.824788078
3971,1.677649187,1.549626485,1.6208794405
3972,1.091373788,0.866263105,1.0053902992
3973,0.609518148,0.448769348,0.549023399
3974,1.041826344,0.86256122,0.974978118944444
3975,-0.956117177,-1.273088676,-1.11551626814286
3976,-Inf,Inf,NA
3977,-Inf,Inf,NA
3978,-Inf,Inf,NA
3979,-Inf,Inf,NA
3980,-Inf,Inf,NA
3981,-Inf,Inf,NA
3982,-Inf,Inf,NA
3983,-Inf,Inf,NA
3984,-Inf,Inf,NA
3985,-Inf,Inf,NA
3986,-Inf,Inf,NA
3987,-Inf,Inf,NA
3988,1.310152685,1.223893895,1.25779062409091
3989,1.312450592,0.76781087,1.02795988304
3990,0.908001643,0.779322429,0.847607065
3991,0.463438822,-0.073114662,0.206558724857143
3992,0.764953573,0.709225292,0.738890538
3993,1.194389998,0.536539181,0.9139719016
3994,1.054447236,0.991054014,1.0329035208
3995,0.683605395,0.566835957,0.64173864975
3996,0.373653238,0.331781533,0.354211951333333
3997,0.393391222,0.333077993,0.362355957
3998,1.028427322,0.990489009,1.016489537125
3999,0.72116491,0.702687266,0.7127615455
4000,0.821575767,0.722359385,0.7761955455
4001,-Inf,Inf,NA
4002,0.601706474,0.560254194,0.58060514675
4003,-Inf,Inf,NA
4004,-Inf,Inf,NA
4005,-Inf,Inf,NA
4006,0.619277764,0.312321285,0.51798793325
4007,0.439288627,0.036344896,0.259438005928571
4008,0.501857289,0.491026776,0.4964420325
4009,0.622447993,0.61913277,0.6211405955
4010,0.571400122,0.561013901,0.56794198175
4011,0.244930557,0.078262022,0.155924528333333
4012,0.05267527,0.013916671,0.0332858933333333
4013,0.462819907,0.395077837,0.428820344
4014,0.410415088,0.409558331,0.41009417775
4015,0.461820545,0.389514607,0.4280826894
4016,0.078920583,-0.019952607,0.0328540241
4017,0.155927116,0.056463601,0.10494637925
4018,0.645823615,0.156406676,0.48584114184
4019,-Inf,Inf,NA
4020,-Inf,Inf,NA
4021,1.048098063,0.999279443,1.03779840357143
4022,-Inf,Inf,NA
4023,-Inf,Inf,NA
4024,-Inf,Inf,NA
4025,-Inf,Inf,NA
4026,-0.278206282,-0.447449973,-0.3676347428
4027,-Inf,Inf,NA
4028,-Inf,Inf,NA
4029,-Inf,Inf,NA
4030,-Inf,Inf,NA
4031,-0.447914951,-1.650999633,-1.02766386841176
4032,0.110206664,-0.064260943,0.04433774875
4033,1.553362218,-0.104693124,0.73617618504
4034,0.166137921,-0.652240085,-0.0903435275
4035,-0.578145277,-0.936813811,-0.74970634225
4036,-Inf,Inf,NA
4037,0.042309439,0.005984693,0.0234236463333333
4038,0.210228132,-0.049339844,0.0651131240833333
4039,2.517491205,1.136992388,1.95025147138462
4040,0.686978327,0.678299347,0.6812804344
4041,0.860176566,0.793693216,0.82874130975
4042,0.222856794,0.146846388,0.184321367428571
4043,0.624378973,0.611918877,0.617908444833333
4044,2.349842445,1.194331263,1.87819705976471
4045,1.186450408,1.00224433,1.1072338124
4046,0.525976265,0.448819046,0.50233027375
4047,1.258355425,0.873399773,1.14227865335
4048,0.481258709,0.460196822,0.4707487182
4049,0.996512229,0.797741592,0.901506612777778
4050,1.297631186,0.73003471,1.10881373792857
4051,2.163537379,0.750590306,1.69689678046429
4052,1.736408292,1.436242593,1.647095097
4053,0.14250781,0.102607927,0.1237990855
4054,1.115778663,0.640728748,0.909755905230769
4055,1.229112803,1.111903974,1.171980014
4056,1.23232016,0.670931174,0.948096128272727
4057,0.337856361,0.166517381,0.2894581984375
4058,0.152375739,0.126087394,0.134304324625
4059,0.835942167,0.816929518,0.8264358425
4060,0.572033781,0.342659589,0.47366831885
4061,0.960798512,0.93182804,0.947200664333333
4062,0.454249208,-1.003769484,-0.304053131157895
4063,-0.19020058,-0.277133059,-0.239730275333333
4064,0.231802731,0.198051186,0.218363803
4065,-0.115918098,-0.14794373,-0.138511941
4066,0.952331505,0.339948186,0.758228420454545
4067,0.160668938,0.139238963,0.1499539505
4068,-0.169217967,-0.398460131,-0.313411947866667
4069,-0.173289161,-0.325403005,-0.242624167272727
4070,-0.145210181,-0.153555472,-0.149406307
4071,0.622346694,0.258739899,0.514813400277778
4072,0.139294216,0.128608903,0.1326035925
4073,0.16477698,0.160515483,0.1626462315
4074,0.330888427,0.305407195,0.322903880625
4075,1.021728135,0.901959447,0.970144740714286
4076,-0.00410603,-0.012823094,-0.00859433833333333
4077,0.074026772,0.070654869,0.0723408205
4078,0.325655628,-0.004725476,0.166707997631579
4079,0.151151812,-0.02075871,0.086640046
4080,0.39662837,0.393217575,0.394999849666667
4081,0.315090425,0.246675248,0.280169286222222
4082,-0.035341386,-0.050668261,-0.0454921326
4083,0.648643372,0.585865493,0.624458564111111
4084,-0.132564147,-0.429150578,-0.2809272895
4085,0.565349627,0.196231044,0.325748273176471
4086,-0.086936626,-0.299000102,-0.184756505416667
4087,-Inf,Inf,NA
4088,-Inf,Inf,NA
4089,-0.316670378,-0.400347755,-0.358459520333333
4090,-0.190780833,-0.409846787,-0.290790997642857
4091,0.63692164,0.494314774,0.590935951090909
4092,-0.170434876,-0.291971327,-0.232605352
4093,1.463011646,1.127802806,1.35760808055556
4094,0.038997498,-0.508075892,-0.130179384
4095,0.501476868,-0.274584132,0.0854594756
4096,0.040758163,-0.028008979,0.016998274
4097,0.75396991,0.315633447,0.549544605666667
4098,0.150830024,-0.021560323,0.0613943321666667
4099,-0.350937494,-0.502658428,-0.4196793254
4100,1.292053153,-0.127137917,0.47211964692
4101,0.607232662,0.561822207,0.586948799333333
4102,-0.010380724,-0.191184248,-0.0899069664285714
4103,-0.023653378,-0.178206777,-0.0747892730833333
4104,0.499642377,0.300863624,0.415856678166667
