"start","duration","depth","peak","end","td.min.hf","td.mean.hf","td.max.hf"
1927-12-11 17:00:00,11,0.21,0.04,1927-12-12 04:00:00,-2.854,-0.205083333333333,2.044
1927-12-16 00:00:00,18,0.39,0.06,1927-12-16 18:00:00,-1.257,1.05521052631579,3.343
1927-12-29 10:00:00,3,0.17,0.09,1927-12-29 13:00:00,-2.756,-2.15575,-1.457
1927-12-31 07:00:00,17,0.17,0.03,1928-01-01 00:00:00,-2.054,0.761222222222222,3.045
1928-01-19 15:00:00,8,0.47,0.18,1928-01-19 23:00:00,-2.156,-0.233,2.346
1928-01-24 19:00:00,9,0.58,0.13,1928-01-25 04:00:00,-2.756,0.0246,3.143
1928-01-28 08:00:00,21,0.84,0.09,1928-01-29 05:00:00,-4.754,-1.11463636363636,2.444
1928-02-05 02:00:00,7,0.25,0.06,1928-02-05 09:00:00,-3.957,-2.043125,0.545
1928-02-07 13:00:00,25,1.21,0.12,1928-02-08 14:00:00,-3.054,-0.243730769230769,2.346
1928-02-14 15:00:00,6,0.74,0.33,1928-02-14 21:00:00,-2.356,0.816285714285714,2.946
1928-02-17 23:00:00,22,0.59,0.07,1928-02-18 21:00:00,-2.556,0.292391304347826,3.245
1928-02-22 21:00:00,12,1.15,0.3,1928-02-23 09:00:00,-2.956,-0.470461538461538,2.044
1928-03-09 09:00:00,15,0.75,0.12,1928-03-10 00:00:00,-3.455,-0.605125,2.346
1928-03-11 17:00:00,12,0.16,0.04,1928-03-12 05:00:00,-2.454,0.314307692307692,2.546
1928-03-18 03:00:00,10,0.47,0.13,1928-03-18 13:00:00,-2.654,0.717272727272727,3.343
1928-03-30 03:00:00,17,0.52,0.19,1928-03-30 20:00:00,-3.054,0.0501666666666667,2.546
1928-04-07 22:00:00,2,0.14,0.1,1928-04-08 00:00:00,-1.955,-1.18866666666667,0.046
1928-04-11 18:00:00,13,1.13,0.29,1928-04-12 07:00:00,-0.856,1.26571428571429,3.445
1928-04-14 10:00:00,4,0.14,0.04,1928-04-14 14:00:00,-1.457,-0.076,1.444
1928-04-21 16:00:00,10,0.56,0.24,1928-04-22 02:00:00,-2.854,0.117909090909091,3.245
1928-04-22 08:00:00,16,0.44,0.09,1928-04-23 00:00:00,-2.956,-0.572764705882353,2.346
1928-04-23 12:00:00,13,1.55,0.4,1928-04-24 01:00:00,-2.454,0.0666428571428571,2.644
1928-04-27 12:00:00,34,1.56,0.24,1928-04-28 22:00:00,-2.956,0.547428571428571,3.543
1928-05-09 00:00:00,12,0.92,0.21,1928-05-09 12:00:00,-2.356,0.413846153846154,2.746
1928-05-11 17:00:00,8,0.14,0.05,1928-05-12 01:00:00,-2.756,-0.222222222222222,1.745
1928-05-19 00:00:00,4,0.15,0.11,1928-05-19 04:00:00,0.745,2.2448,3.245
1928-05-26 04:00:00,5,0.28,0.15,1928-05-26 09:00:00,0.545,2.11116666666667,3.045
1928-05-27 01:00:00,4,0.38,0.16,1928-05-27 05:00:00,-2.156,-1.176,0.144
1928-05-27 23:00:00,3,0.15,0.08,1928-05-28 02:00:00,-1.155,-0.056,1.043
1928-06-04 11:00:00,19,0.47,0.18,1928-06-05 06:00:00,-2.654,0.31945,2.844
1928-06-05 19:00:00,11,1.12,0.31,1928-06-06 06:00:00,-3.255,0.0446666666666667,2.844
1928-06-09 18:00:00,8,0.99,0.58,1928-06-10 02:00:00,-2.254,-0.0663333333333333,2.244
1928-06-14 19:00:00,4,0.42,0.35,1928-06-14 23:00:00,-0.856,1.5048,3.045
1928-06-18 20:00:00,2,0.12,0.11,1928-06-18 22:00:00,-2.854,-2.38866666666667,-2.156
1928-06-19 17:00:00,1,1.28,1.28,1928-06-19 18:00:00,0.046,0.5955,1.145
1928-06-21 23:00:00,12,1.49,0.5,1928-06-22 11:00:00,-2.356,0.913615384615385,3.645
1928-06-26 00:00:00,1,0.14,0.14,1928-06-26 01:00:00,-0.456,-0.056,0.344
1928-06-29 06:00:00,6,0.26,0.16,1928-06-29 12:00:00,-2.054,0.644857142857143,2.746
1928-06-29 18:00:00,2,0.19,0.18,1928-06-29 20:00:00,-1.657,-1.12333333333333,-0.056
1928-07-04 16:00:00,4,1.02,0.72,1928-07-04 20:00:00,-1.857,-0.3156,1.243
1928-07-05 18:00:00,7,0.78,0.23,1928-07-06 01:00:00,-2.854,-1.15525,0.446
1928-07-12 23:00:00,17,0.37,0.26,1928-07-13 16:00:00,-2.854,-0.182833333333333,2.346
1928-07-13 23:00:00,19,0.3,0.11,1928-07-14 18:00:00,-1.857,0.6646,3.543
1928-07-20 22:00:00,2,0.31,0.21,1928-07-21 00:00:00,-2.854,-2.52066666666667,-2.054
1928-07-27 15:00:00,12,0.69,0.26,1928-07-28 03:00:00,-2.156,0.698769230769231,3.245
1928-08-10 21:00:00,4,0.1,0.04,1928-08-11 01:00:00,0.046,1.685,3.045
1928-08-11 23:00:00,14,1.43,0.32,1928-08-12 13:00:00,-2.956,-0.222066666666667,2.844
1928-08-17 01:00:00,20,2.76,0.54,1928-08-17 21:00:00,-2.454,0.830619047619048,3.245
1928-08-22 02:00:00,2,0.14,0.07,1928-08-22 04:00:00,-0.554,0.645333333333333,1.745
1928-08-26 09:00:00,4,0.35,0.21,1928-08-26 13:00:00,-0.154,1.0854,1.946
1928-08-27 09:00:00,2,0.11,0.1,1928-08-27 11:00:00,0.945,1.47766666666667,1.844
1928-08-30 19:00:00,8,0.47,0.22,1928-08-31 03:00:00,-2.756,0.333888888888889,2.946
1928-09-03 00:00:00,13,0.24,0.08,1928-09-03 13:00:00,-2.356,0.530214285714286,3.245
1928-09-05 22:00:00,21,1.3,0.23,1928-09-06 19:00:00,-2.956,-0.341590909090909,3.045
1928-09-18 23:00:00,24,1.17,0.13,1928-09-19 23:00:00,-2.356,0.65228,3.343
1928-09-29 08:00:00,26,0.84,0.11,1928-09-30 10:00:00,-3.455,-0.207333333333333,2.946
1928-10-18 19:00:00,6,0.61,0.14,1928-10-19 01:00:00,-2.454,-1.06914285714286,0.745
1928-11-03 00:00:00,14,0.12,0.03,1928-11-03 14:00:00,-3.255,-0.955,1.644
1928-11-03 21:00:00,20,0.26,0.06,1928-11-04 17:00:00,-2.854,-0.622380952380952,1.844
1928-11-12 12:00:00,8,0.14,0.09,1928-11-12 20:00:00,-1.457,1.189,3.245
1928-11-19 18:00:00,5,0.48,0.28,1928-11-19 23:00:00,-0.456,1.4615,2.946
1928-11-30 05:00:00,19,0.77,0.09,1928-12-01 00:00:00,-3.655,-0.45525,2.946
1928-12-05 08:00:00,3,0.17,0.08,1928-12-05 11:00:00,0.843,1.61975,2.146
1928-12-08 01:00:00,27,0.33,0.03,1928-12-09 04:00:00,-3.455,-0.780392857142857,1.644
1928-12-14 09:00:00,13,0.39,0.07,1928-12-14 22:00:00,-3.455,-0.6695,2.044
1928-12-17 22:00:00,8,0.3,0.13,1928-12-18 06:00:00,-1.755,-0.0776666666666666,1.946
1928-12-27 17:00:00,4,0.28,0.12,1928-12-27 21:00:00,-2.254,-0.775,0.745
1929-01-01 05:00:00,9,0.34,0.09,1929-01-01 14:00:00,-3.757,-1.5157,0.545
1929-01-05 20:00:00,16,0.59,0.11,1929-01-06 12:00:00,-0.955,1.19805882352941,3.045
1929-01-10 02:00:00,7,0.52,0.11,1929-01-10 09:00:00,-2.854,-0.9925,1.345
1929-01-17 07:00:00,8,0.16,0.05,1929-01-17 15:00:00,-3.255,-1.31088888888889,1.145
1929-01-22 19:00:00,5,0.17,0.07,1929-01-23 00:00:00,-3.957,-1.07233333333333,0.843
1929-01-25 04:00:00,11,0.87,0.21,1929-01-25 15:00:00,-3.757,-0.7135,2.746
1929-02-06 20:00:00,12,1.33,0.37,1929-02-07 08:00:00,-2.054,-0.324230769230769,1.644
1929-02-09 16:00:00,7,0.25,0.06,1929-02-09 23:00:00,-2.756,-1.13025,0.945
1929-02-21 03:00:00,10,0.87,0.19,1929-02-21 13:00:00,-3.356,-0.518909090909091,2.546
1929-02-26 00:00:00,19,1.38,0.16,1929-02-26 19:00:00,-3.156,-0.0407,2.444
1929-02-28 04:00:00,10,0.33,0.07,1929-02-28 14:00:00,-2.054,0.381363636363636,2.746
1929-03-02 12:00:00,5,0.41,0.2,1929-03-02 17:00:00,-1.755,-0.422166666666667,1.545
1929-03-04 14:00:00,37,1.39,0.12,1929-03-06 03:00:00,-2.254,0.299894736842105,2.644
1929-03-13 19:00:00,10,0.1,0.03,1929-03-14 05:00:00,-3.556,-0.646545454545455,2.146
1929-03-26 13:00:00,4,0.19,0.1,1929-03-26 17:00:00,0.643,1.5242,2.244
1929-04-01 18:00:00,1,0.11,0.11,1929-04-01 19:00:00,2.044,2.144,2.244
1929-04-05 09:00:00,3,0.32,0.16,1929-04-05 12:00:00,1.444,1.894,2.244
1929-04-09 21:00:00,7,0.13,0.06,1929-04-10 04:00:00,-2.956,1.131875,3.143
1929-04-11 20:00:00,14,1.27,0.53,1929-04-12 10:00:00,-2.054,1.01113333333333,3.944
1929-04-13 21:00:00,3,0.1,0.05,1929-04-14 00:00:00,-1.657,-0.98125,-0.056
1929-04-15 16:00:00,38,2.75,0.29,1929-04-17 06:00:00,-1.657,0.898307692307692,3.143
1929-04-21 17:00:00,20,0.62,0.12,1929-04-22 13:00:00,-2.454,0.539571428571429,3.543
1929-04-25 12:00:00,4,0.16,0.07,1929-04-25 16:00:00,0.344,1.9652,2.946
1929-04-25 23:00:00,5,0.22,0.14,1929-04-26 04:00:00,0.046,2.32766666666667,3.543
1929-04-28 13:00:00,7,0.63,0.23,1929-04-28 20:00:00,-0.554,1.495,2.746
1929-05-01 09:00:00,7,0.13,0.08,1929-05-01 16:00:00,-2.556,-1.068125,0.843
1929-05-05 14:00:00,3,0.2,0.13,1929-05-05 17:00:00,-1.857,-0.73,0.446
1929-05-06 19:00:00,3,0.52,0.26,1929-05-06 22:00:00,-2.854,-0.38025,1.844
1929-05-12 19:00:00,6,0.24,0.2,1929-05-13 01:00:00,-3.957,-2.37028571428571,-0.656
1929-05-19 14:00:00,3,0.24,0.22,1929-05-19 17:00:00,-2.156,-0.95475,0.246
1929-05-20 16:00:00,19,0.29,0.07,1929-05-21 11:00:00,-2.956,0.01485,3.045
1929-05-24 17:00:00,5,0.32,0.31,1929-05-24 22:00:00,-2.454,-1.32166666666667,0.344
1929-06-05 20:00:00,4,0.15,0.06,1929-06-06 00:00:00,-0.456,1.825,3.445
1929-06-08 01:00:00,13,1.12,0.41,1929-06-08 14:00:00,-3.455,0.166071428571429,3.245
1929-06-15 01:00:00,2,0.44,0.3,1929-06-15 03:00:00,-2.854,-2.15566666666667,-1.457
1929-06-19 21:00:00,4,0.51,0.36,1929-06-20 01:00:00,-0.154,1.5846,2.644
1929-06-25 11:00:00,1,0.27,0.27,1929-06-25 12:00:00,-2.654,-2.2045,-1.755
1929-06-25 19:00:00,4,0.1,0.04,1929-06-25 23:00:00,-3.054,-1.7754,-0.354
1929-06-28 14:00:00,3,0.14,0.11,1929-06-28 17:00:00,-1.257,0.4945,1.946
1929-07-05 18:00:00,5,0.12,0.11,1929-07-05 23:00:00,-3.655,-1.539,1.545
1929-07-08 22:00:00,1,0.2,0.2,1929-07-08 23:00:00,-4.157,-3.5565,-2.956
1929-07-14 17:00:00,1,0.23,0.23,1929-07-14 18:00:00,-0.856,-0.305,0.246
1929-07-19 01:00:00,9,0.65,0.51,1929-07-19 10:00:00,-2.756,-0.4353,2.644
1929-07-26 00:00:00,2,0.16,0.09,1929-07-26 02:00:00,-2.556,-1.08833333333333,0.246
1929-08-01 21:00:00,1,0.23,0.23,1929-08-01 22:00:00,2.146,2.446,2.746
1929-08-03 13:00:00,13,0.45,0.22,1929-08-04 02:00:00,-2.854,0.387142857142857,3.245
1929-08-09 03:00:00,3,0.31,0.18,1929-08-09 06:00:00,1.243,1.8945,2.444
1929-08-11 09:00:00,2,0.17,0.15,1929-08-11 11:00:00,-1.457,-0.689,0.046
1929-08-11 22:00:00,3,0.44,0.4,1929-08-12 01:00:00,-2.156,-1.055,0.046
1929-08-14 15:00:00,10,1.53,0.53,1929-08-15 01:00:00,-1.857,0.989909090909091,3.143
1929-09-05 11:00:00,22,1.05,0.24,1929-09-06 09:00:00,-2.454,0.401130434782609,2.844
1929-09-07 22:00:00,5,1.77,1.31,1929-09-08 03:00:00,-2.854,-1.27183333333333,0.843
1929-09-08 18:00:00,10,1.49,1.03,1929-09-09 04:00:00,-2.556,-0.218909090909091,2.444
1929-09-10 16:00:00,1,0.12,0.12,1929-09-10 17:00:00,0.446,0.945,1.444
1929-09-14 04:00:00,3,0.6,0.5,1929-09-14 07:00:00,-2.054,-1.50525,-0.955
1929-09-14 19:00:00,2,0.41,0.38,1929-09-14 21:00:00,-0.554,0.478333333333333,1.444
1929-09-17 08:00:00,11,0.24,0.08,1929-09-17 19:00:00,-2.454,-0.0550833333333333,2.146
1929-09-30 10:00:00,53,2.9,0.42,1929-10-02 15:00:00,-3.255,0.594425925925926,4.744
1929-10-04 09:00:00,2,0.1,0.08,1929-10-04 11:00:00,-3.156,-2.42233333333333,-1.555
1929-10-15 21:00:00,5,0.19,0.08,1929-10-16 02:00:00,-0.056,1.36166666666667,2.346
1929-10-22 06:00:00,12,0.49,0.23,1929-10-22 18:00:00,-1.555,1.49830769230769,4.846
1929-10-30 06:00:00,28,0.7,0.09,1929-10-31 10:00:00,-3.356,-0.575793103448276,2.146
1929-11-02 17:00:00,42,1.79,0.37,1929-11-04 11:00:00,-3.255,-0.662418604651163,2.444
1929-11-14 23:00:00,5,0.16,0.07,1929-11-15 04:00:00,-0.856,0.9615,2.346
1929-11-17 08:00:00,28,1.05,0.18,1929-11-18 12:00:00,-3.957,-0.776241379310345,2.244
1929-12-02 10:00:00,9,0.48,0.11,1929-12-02 19:00:00,-4.055,-0.6352,1.644
1929-12-12 18:00:00,14,0.15,0.03,1929-12-13 08:00:00,-3.054,-0.7552,1.644
1929-12-18 05:00:00,14,1.37,0.44,1929-12-18 19:00:00,-2.956,0.351466666666667,3.245
1929-12-23 06:00:00,15,0.55,0.07,1929-12-23 21:00:00,-1.657,1.131625,3.845
1929-12-29 05:00:00,7,0.35,0.11,1929-12-29 12:00:00,-2.956,-0.630375,2.546
1930-01-03 02:00:00,7,0.16,0.05,1930-01-03 09:00:00,-2.556,-0.38075,1.145
1930-01-12 03:00:00,7,0.18,0.06,1930-01-12 10:00:00,-2.756,-0.593125,2.444
1930-01-14 09:00:00,15,1.07,0.31,1930-01-15 00:00:00,-2.254,0.5005625,3.143
1930-01-18 03:00:00,10,1.06,0.21,1930-01-18 13:00:00,-2.756,-0.191818181818182,2.044
1930-01-22 03:00:00,12,0.13,0.03,1930-01-22 15:00:00,-3.356,-0.363076923076923,2.044
1930-01-27 06:00:00,19,0.4,0.05,1930-01-28 01:00:00,-3.655,-0.71565,2.044
1930-01-30 11:00:00,8,0.12,0.03,1930-01-30 19:00:00,-1.457,0.511,2.244
1930-02-04 13:00:00,17,0.79,0.13,1930-02-05 06:00:00,-2.356,0.272222222222222,2.546
1930-02-13 07:00:00,19,2.05,0.26,1930-02-14 02:00:00,-3.356,-0.03545,2.946
1930-02-15 17:00:00,8,0.17,0.03,1930-02-16 01:00:00,-3.255,-1.19955555555556,1.444
1930-02-24 22:00:00,9,0.21,0.07,1930-02-25 07:00:00,-2.556,-0.1155,1.844
1930-02-26 04:00:00,15,0.39,0.07,1930-02-26 19:00:00,-2.654,-0.07425,2.644
1930-03-07 17:00:00,20,1.65,0.61,1930-03-08 13:00:00,-1.257,1.29228571428571,3.944
1930-03-11 14:00:00,4,0.17,0.1,1930-03-11 18:00:00,-1.755,-0.435,0.945
1930-03-18 19:00:00,9,0.62,0.25,1930-03-19 04:00:00,-2.156,0.1945,2.844
1930-04-06 15:00:00,11,0.93,0.58,1930-04-07 02:00:00,-2.454,0.261666666666667,2.044
1930-04-07 14:00:00,2,0.14,0.09,1930-04-07 16:00:00,-2.156,-1.78933333333333,-1.457
1930-04-16 05:00:00,5,0.24,0.12,1930-04-16 10:00:00,-1.857,0.0278333333333333,2.146
1930-04-19 07:00:00,2,0.12,0.11,1930-04-19 09:00:00,0.046,0.878,1.745
1930-05-01 18:00:00,1,0.1,0.1,1930-05-01 19:00:00,-1.257,-0.8565,-0.456
1930-05-14 10:00:00,17,1.52,0.33,1930-05-15 03:00:00,-3.556,-0.2,3.245
1930-05-15 16:00:00,6,0.27,0.11,1930-05-15 22:00:00,-2.254,0.031,2.546
1930-05-19 04:00:00,6,0.19,0.09,1930-05-19 10:00:00,-0.656,0.972571428571429,2.044
1930-05-19 21:00:00,2,0.1,0.09,1930-05-19 23:00:00,-1.056,-0.321333333333333,0.446
1930-05-24 18:00:00,10,0.79,0.44,1930-05-25 04:00:00,-2.654,-0.118727272727273,1.946
1930-05-28 08:00:00,8,0.27,0.06,1930-05-28 16:00:00,-3.556,-0.555444444444444,1.844
1930-06-08 21:00:00,5,0.28,0.18,1930-06-09 02:00:00,-0.154,1.629,2.746
1930-06-09 17:00:00,17,1.55,0.66,1930-06-10 10:00:00,-3.255,-0.149722222222222,3.143
1930-06-18 05:00:00,1,0.1,0.1,1930-06-18 06:00:00,2.044,2.344,2.644
1930-06-19 00:00:00,1,0.1,0.1,1930-06-19 01:00:00,-2.054,-1.7045,-1.355
1930-06-26 19:00:00,10,2.81,1.61,1930-06-27 05:00:00,-2.854,0.753363636363636,3.445
1930-07-01 14:00:00,6,0.66,0.65,1930-07-01 20:00:00,-1.857,0.786857142857143,2.244
1930-07-03 06:00:00,2,0.13,0.09,1930-07-03 08:00:00,1.444,1.77733333333333,2.044
1930-07-03 15:00:00,3,0.89,0.85,1930-07-03 18:00:00,-3.556,-1.081,1.043
1930-07-06 07:00:00,2,0.7,0.65,1930-07-06 09:00:00,-1.056,0.0776666666666666,1.145
1930-07-06 19:00:00,8,0.68,0.6,1930-07-07 03:00:00,-1.257,0.844111111111111,2.546
1930-07-09 23:00:00,6,0.16,0.08,1930-07-10 05:00:00,-0.154,1.58742857142857,2.844
1930-07-11 16:00:00,4,0.13,0.07,1930-07-11 20:00:00,-2.454,-0.895,0.745
1930-07-14 07:00:00,4,0.35,0.26,1930-07-14 11:00:00,-2.356,-0.8958,0.643
1930-07-22 17:00:00,3,0.24,0.18,1930-07-22 20:00:00,-3.455,-1.60525,0.446
1930-08-15 00:00:00,11,0.52,0.2,1930-08-15 11:00:00,-3.054,-0.213666666666667,2.146
1930-08-22 21:00:00,11,0.81,0.19,1930-08-23 08:00:00,-1.955,1.21133333333333,3.944
1930-08-27 18:00:00,1,0.11,0.11,1930-08-27 19:00:00,0.545,1.145,1.745
1930-09-01 21:00:00,3,0.12,0.06,1930-09-02 00:00:00,0.246,1.46975,2.444
1930-09-02 18:00:00,1,0.39,0.39,1930-09-02 19:00:00,-1.257,-0.6565,-0.056
1930-09-07 20:00:00,8,0.19,0.06,1930-09-08 04:00:00,-2.956,0.411888888888889,2.644
1930-09-13 07:00:00,21,1.13,0.42,1930-09-14 04:00:00,-3.156,-0.441590909090909,2.346
1930-09-25 02:00:00,2,0.25,0.21,1930-09-25 04:00:00,1.644,2.112,2.346
1930-09-25 16:00:00,2,0.41,0.4,1930-09-25 18:00:00,0.945,1.879,2.546
1930-10-14 22:00:00,14,0.99,0.18,1930-10-15 12:00:00,-2.654,-0.768933333333333,1.145
1930-10-17 19:00:00,6,0.14,0.05,1930-10-18 01:00:00,0.545,1.88742857142857,3.045
1930-10-29 07:00:00,7,0.3,0.13,1930-10-29 14:00:00,-2.654,-0.542875,1.444
1930-10-30 23:00:00,3,0.26,0.12,1930-10-31 02:00:00,-0.955,0.21975,1.345
1930-11-05 00:00:00,17,0.39,0.06,1930-11-05 17:00:00,-2.054,0.983444444444444,3.143
1930-11-14 11:00:00,24,0.73,0.22,1930-11-15 11:00:00,-3.255,-0.49132,2.044
1930-11-16 16:00:00,12,0.28,0.09,1930-11-17 04:00:00,-2.556,-0.217,2.244
1930-11-17 18:00:00,7,0.57,0.48,1930-11-18 01:00:00,-2.654,0.21975,2.346
1930-11-30 16:00:00,11,0.24,0.06,1930-12-01 03:00:00,-3.655,-0.930166666666667,1.043
1930-12-23 01:00:00,10,0.19,0.03,1930-12-23 11:00:00,-2.956,-0.801181818181818,1.243
1930-12-26 11:00:00,28,2.42,0.42,1930-12-27 15:00:00,-3.957,-1.50734482758621,1.043
1931-01-05 12:00:00,15,0.89,0.26,1931-01-06 03:00:00,-2.287,0.7955,2.913
1931-01-12 06:00:00,11,0.54,0.1,1931-01-12 17:00:00,-2.785,-0.193666666666667,2.116
1931-01-19 03:00:00,8,0.73,0.24,1931-01-19 11:00:00,-3.186,-1.19644444444444,0.915
1931-02-07 14:00:00,7,0.13,0.03,1931-02-07 21:00:00,-1.585,0.15225,1.516
1931-02-09 00:00:00,25,1.19,0.24,1931-02-10 01:00:00,-3.084,-0.593192307692308,2.014
1931-02-17 13:00:00,9,0.52,0.16,1931-02-17 22:00:00,-2.785,-0.4054,1.916
1931-03-01 05:00:00,17,0.33,0.07,1931-03-01 22:00:00,-3.386,-0.785722222222222,2.014
1931-03-08 00:00:00,13,1.17,0.21,1931-03-08 13:00:00,-2.185,0.835571428571429,3.215
1931-03-16 10:00:00,20,0.7,0.09,1931-03-17 06:00:00,-2.785,0.0862380952380953,2.415
1931-03-19 16:00:00,12,0.26,0.07,1931-03-20 04:00:00,-2.287,0.252846153846154,2.215
1931-03-28 10:00:00,23,1.4,0.32,1931-03-29 09:00:00,-1.785,0.506208333333333,3.314
1931-03-31 22:00:00,19,0.8,0.1,1931-04-01 17:00:00,-2.687,0.855,3.215
1931-04-06 18:00:00,27,0.55,0.07,1931-04-07 21:00:00,-2.385,0.503642857142857,3.114
1931-04-25 16:00:00,24,0.58,0.17,1931-04-26 16:00:00,-2.385,0.3508,3.015
1931-05-02 07:00:00,7,0.1,0.06,1931-05-02 14:00:00,-3.084,-0.585125,2.215
1931-05-07 08:00:00,11,0.69,0.25,1931-05-07 19:00:00,-2.785,-0.293583333333333,1.716
1931-05-08 03:00:00,5,0.23,0.19,1931-05-08 08:00:00,0.614,2.19733333333333,3.114
1931-05-10 19:00:00,5,0.26,0.13,1931-05-11 00:00:00,-0.085,1.14766666666667,2.014
1931-05-12 12:00:00,18,0.12,0.02,1931-05-13 06:00:00,-2.185,-0.0380526315789474,2.415
1931-05-14 01:00:00,3,0.27,0.26,1931-05-14 04:00:00,-0.486,0.715,1.916
1931-05-14 13:00:00,2,0.1,0.06,1931-05-14 15:00:00,0.213,1.08133333333333,1.916
1931-05-21 07:00:00,10,0.96,0.35,1931-05-21 17:00:00,-2.986,-0.667454545454546,1.414
1931-05-23 00:00:00,3,0.5,0.22,1931-05-23 03:00:00,-2.884,-0.6095,1.516
1931-05-31 20:00:00,24,1.28,0.94,1931-06-01 20:00:00,-2.986,0.018,3.314
1931-06-07 21:00:00,6,1.43,0.87,1931-06-08 03:00:00,-1.686,-0.142571428571429,2.116
1931-06-09 20:00:00,29,0.69,0.15,1931-06-11 01:00:00,-3.084,0.364633333333333,3.314
1931-06-15 23:00:00,19,0.81,0.44,1931-06-16 18:00:00,-2.687,0.60465,3.314
1931-06-23 08:00:00,2,0.5,0.27,1931-06-23 10:00:00,0.515,1.448,2.415
1931-07-06 00:00:00,9,0.46,0.2,1931-07-06 09:00:00,-1.785,1.2045,3.415
1931-07-07 17:00:00,2,1.55,1.54,1931-07-07 19:00:00,1.014,1.81433333333333,2.415
1931-07-10 11:00:00,9,2.99,1.13,1931-07-10 20:00:00,-2.087,-0.026,2.713
1931-07-14 21:00:00,3,1.32,0.78,1931-07-15 00:00:00,-1.486,0.8145,2.815
1931-07-18 09:00:00,2,1.2,0.67,1931-07-18 11:00:00,-2.585,-1.85233333333333,-1.086
1931-07-21 15:00:00,13,0.2,0.07,1931-07-22 04:00:00,-2.585,0.307071428571429,3.114
1931-07-24 16:00:00,2,0.15,0.09,1931-07-24 18:00:00,-2.687,-1.68633333333333,-0.187
1931-08-09 18:00:00,2,0.1,0.09,1931-08-09 20:00:00,-0.285,0.881333333333333,2.014
1931-08-10 18:00:00,40,2.52,0.63,1931-08-12 10:00:00,-3.084,0.168414634146341,3.415
1931-08-15 05:00:00,14,0.65,0.2,1931-08-15 19:00:00,-3.284,-0.298666666666667,2.415
1931-08-21 07:00:00,10,0.25,0.1,1931-08-21 17:00:00,-2.087,0.114636363636364,2.116
1931-08-22 21:00:00,27,1.63,0.4,1931-08-24 00:00:00,-2.185,0.732535714285714,3.514
1931-08-24 06:00:00,6,0.19,0.07,1931-08-24 12:00:00,-1.886,0.257571428571429,1.814
1931-08-27 17:00:00,8,0.24,0.12,1931-08-28 01:00:00,-2.487,-0.263666666666667,2.913
1931-08-28 22:00:00,2,0.23,0.19,1931-08-29 00:00:00,-1.286,0.147666666666667,1.516
1931-09-03 12:00:00,3,0.1,0.08,1931-09-03 15:00:00,-3.284,-1.7855,0.115
1931-09-16 09:00:00,1,0.16,0.16,1931-09-16 10:00:00,-2.287,-1.8865,-1.486
1931-09-17 21:00:00,2,0.29,0.24,1931-09-17 23:00:00,-1.385,-0.452,0.515
1931-09-26 05:00:00,15,0.97,0.41,1931-09-26 20:00:00,-2.585,-0.079,2.513
1931-10-08 10:00:00,16,1.01,0.36,1931-10-09 02:00:00,-3.386,0.108647058823529,2.415
1931-10-15 20:00:00,19,0.8,0.43,1931-10-16 15:00:00,-2.986,-0.5606,2.014
1931-10-29 00:00:00,11,0.73,0.29,1931-10-29 11:00:00,-2.487,-0.119,2.014
1931-11-19 16:00:00,8,0.22,0.19,1931-11-20 00:00:00,-3.084,-0.295555555555556,1.716
1931-11-27 08:00:00,9,0.4,0.08,1931-11-27 17:00:00,-3.786,-0.5853,2.116
1931-11-30 04:00:00,11,0.34,0.07,1931-11-30 15:00:00,-3.084,-0.693916666666667,1.115
1931-12-04 05:00:00,15,0.33,0.12,1931-12-04 20:00:00,-3.586,-1.085375,1.115
1931-12-09 09:00:00,10,0.72,0.13,1931-12-09 19:00:00,-2.785,0.987454545454545,3.415
1931-12-13 13:00:00,4,0.13,0.06,1931-12-13 17:00:00,-0.486,1.4342,2.713
1931-12-22 05:00:00,17,0.46,0.08,1931-12-22 22:00:00,-3.084,-0.713166666666667,2.215
1932-01-01 07:00:00,28,1.22,0.19,1932-01-02 11:00:00,-1.375,1.80051724137931,4.124
1932-01-06 03:00:00,26,1.24,0.19,1932-01-07 05:00:00,-2.874,0.247111111111111,3.225
1932-01-08 05:00:00,47,1.36,0.08,1932-01-10 04:00:00,-3.376,0.183,3.323
1932-01-23 11:00:00,7,0.14,0.06,1932-01-23 18:00:00,-0.075,1.73725,3.225
1932-01-27 00:00:00,6,0.45,0.12,1932-01-27 06:00:00,-2.277,0.968,2.625
1932-01-29 12:00:00,4,0.15,0.11,1932-01-29 16:00:00,-2.874,-1.6352,0.423
1932-02-02 12:00:00,4,0.12,0.05,1932-02-02 16:00:00,-1.877,-0.275,1.526
1932-02-04 07:00:00,14,0.69,0.13,1932-02-04 21:00:00,-3.176,0.3512,3.225
1932-02-12 07:00:00,6,0.2,0.06,1932-02-12 13:00:00,-2.175,-0.303857142857143,1.926
1932-02-17 02:00:00,10,0.3,0.05,1932-02-17 12:00:00,-2.674,0.206090909090909,2.923
1932-02-28 10:00:00,2,0.13,0.1,1932-02-28 12:00:00,-0.774,-0.0413333333333333,0.725
1932-03-06 12:00:00,18,2.11,0.56,1932-03-07 06:00:00,-3.976,-0.465,2.825
1932-03-17 08:00:00,9,0.74,0.2,1932-03-17 17:00:00,-2.976,-0.4053,2.224
1932-03-21 04:00:00,31,1.25,0.18,1932-03-22 11:00:00,-3.776,-0.56884375,2.326
